Image URL;Artiker Number;Title;Manufacturer;URL;Shipping Cost;Price;Stock;Condition;RAM;GPU;Processor;SSD vs HDD;Screen Size;Screen Resolution;Product Weight;Supplier;Positive Feedback
https://secureir.ebaystatic.com/pictures/aw/pics/stockimage1.jpg;155537992847;"Lenovo Thinkpad X390 Yoga 13.3"" Laptop  Core i5 8 GB 256 GB SSD W10P Touch";HP;https://www.ebay.com/itm/155537992847?hash=item2436c96c8f%3Ai%3A155537992847&amdata=enc%3AAQAIAAAA4IcQPGesSZ%2F%2Bgp8ys6Pf2qyASkYIz%2BVKIKwzIeLUPOp%2Bw4S21r%2B3xP2Heqol98kMlKQEgWlCFDuU%2BhIc4ZJ8mNvVa5F9n7PDNHFZ%2FovoTQ%2BIwa5816RlyIZeOb3ChDW%2Bzvt0TOTgSY6Hj33t1SrK%2ByScd0i%2B%2BiJsdkjIBm6eG2Pqez3XAdQBmdbPaddo9%2B12UUO17x7or1eohGdK%2BZso9kpRnQCkaXLhUbVQUkSQTS%2F21fkFECxiVRsqQ6ibWaWbOYotruUXxzCXjk%2FTQQJrfdeTZoi2fPiEx%2BEcpJPCk9cG%7Ctkp%3ABk9SR67Eofq4Yg&LH_ItemCondition=1000%7C2010;155537992847;US $299.99;5 available;Excellent - RefurbishedExcellent - Refurbished;8 GB;Intel HD Graphics;i5-8365U; | ;"13.3""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/vNAAAOSwhq5kmbvT/s-l300.jpg;155649203589;"HP Elitebook X360 1030 G4 13.3"" Laptop Core i5 1.60GHz 8GB 256GB SSD W10P Touch";Lenovo;https://www.ebay.com/itm/155649203589?hash=item243d6a5d85%3Ag%3AvNAAAOSwhq5kmbvT&amdata=enc%3AAQAIAAAAwPd2%2FqzBucaqsUsfjG5zXkphKWKNRDqIwOnCmkjVumyoHi%2B6ePYcV1LpEQ5qlun0uzZE0NCWSPYDks5necC0uKUOn6mvyyMoLLx7s%2FLR5bIV%2By286uRX7pJUBXtqyyYajwls9u5NkUeNS%2Br3uVEyB5n1uW7p26dyQy9w2%2Fvh3pb0LnUz7SNwa10oc%2F%2Bl5%2B1oLvKBj%2B4dPBolo5rJqWnf8HEHPJ8xnQuMzjybFpPcVEWl2FaeWnd19BNV64GSVgd5SQ%3D%3D%7Ctkp%3ABk9SR67Eofq4Yg&LH_ItemCondition=1000%7C2010;155649203589;US $299.99;Stok tidak ada;Excellent - RefurbishedExcellent - Refurbished;8 GB;Intel UHD Graphics 620;Core i5-8365U; | ;"13.3""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/fGIAAOSwNY5ja9WE/s-l300.jpg;155247676145;Dell Latitude 7490 Laptop Intel Core i5 1.70 GHz 8Gb Ram 256GB SSD W10P;HP;https://www.ebay.com/itm/155247676145?hash=item24257b8af1%3Ag%3AfGIAAOSwNY5ja9WE&amdata=enc%3AAQAIAAAA4HWtX4H%2B2wmsvUbmO2bUqDqIsDClfFptARQxuu5hSyS26TSsH%2FhiTB5oXUNUc%2B6SfF6DmBxDqXpJ17PwgbTSf6m9cXBBEKNyRVOaXreCfAzFv73MW7tb0abluj26PGnEbnNmGhhgusH7r3x7WL9daDbOBV4ViLVRtZiFivGpWtkVRSoTbuws1BK0dHPpsejJH3gNVph1twYDE0fV3Vw%2F%2BBXu69KGW2clUblssnf5iBzCgjS0ylSHyR1obkS2Yf4Cvx4B9nksiwSRQftgktzeaVt0x5C3t%2BxqwZTBX0rpfsLO%7Ctkp%3ABk9SR67Eofq4Yg&LH_ItemCondition=1000%7C2010;155247676145;US $299.99;3 available / 9 sold;Excellent - RefurbishedExcellent - Refurbished;8 GB;Intel HD Graphics 620;8350U; | ;"14.1""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/i3gAAOSwr91izeNV/s-l300.jpg;155074140667;"Lenovo Thinkpad T560 15.6"" Laptop Core i7 2.60 GHz 16GB 512GB SSD W10P Touch";Dell;https://www.ebay.com/itm/155074140667?hash=item241b2399fb%3Ag%3Ai3gAAOSwr91izeNV&amdata=enc%3AAQAIAAAA4C3mggy4%2BYn509R8m7TtSMLhZqxOcIMSKS3H1NBgoqDSQc4qxb7oB5EE8%2BWEsGbzcNnE7rzSFUADrDQ6SeEKoGIEfE9yxr06CKYu2%2FMf33KXXr45V18EAq04ZRssCIJGj7KaSujnrEMMDpiNjAjFQMsK05sfrmU1vzTMXqmZukL320VTD6dt8m5DGNk%2FCnh399d30a4KAQowlax1cfDqlHfspUG4bgau1aWQdRF2ZlwTxXFEMnUmPaphy3tMtIVGjGkZL2gbnx6GMuAYVfjgten9mJc6L%2FVQsrqOi5p12PcH%7Ctkp%3ABk9SR67Eofq4Yg&LH_ItemCondition=1000%7C2010;155074140667;US $299.99;10 available / 16 sold;Excellent - RefurbishedExcellent - Refurbished;16 GB;Intel HD Graphics 520;Core i7-6600U; | ;"15.6""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/q-IAAOSwtXJkQuHH/s-l300.jpg;155516425925;Lenovo Thinkpad T480 Laptop Intel Core i5 1.70 GHz 16GB Ram 256GB SSD W10P;Lenovo;https://www.ebay.com/itm/155516425925?epid=21056468063&hash=item24358056c5%3Ag%3Aq-IAAOSwtXJkQuHH&amdata=enc%3AAQAIAAAAwDNJpvQ%2F9cs7A98OWeFwt7rLbnS1O5jO6xeee4r9BX2TM2KgxXT%2BPFry%2F5HMNyXKFRD75VP7C32uwHOLVc7YZ5bglXOkRIqm7z0KrdNyHvu03sfX%2FxRDLt61jhrUuXtGjlbZUkz5UPkw1xIdOhvRpRUQI58eMBe%2FKia8l41xLAxj8aTbxOGvzFzxVRU8byEruBFqD54AehPY9%2BVfqfSU31yqyeZrsSxIxGd59WLFY9muxFTrXh0TbFz0pK1fVC1o0A%3D%3D%7Ctkp%3ABk9SR67Eofq4Yg&LH_ItemCondition=1000%7C2010;155516425925;US $299.99;2 available;Excellent - RefurbishedExcellent - Refurbished;16 GB;Intel HD Graphics 620;8350U; | ;"14""";;;buyrefurbishedus;97.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/UXcAAOSw2xJjlyW9/s-l300.jpg;364077368092;"HP 14"" Screen FHD Laptop Computer, AMD Ryzen 3-3250, 4GB RAM, 128GB SSD, Silver";Lenovo;https://www.ebay.com/itm/364077368092?hash=item54c4b3c31c%3Ag%3AUXcAAOSw2xJjlyW9&amdata=enc%3AAQAIAAAAwGhQhTYFFeUD0wwJ%2BwH%2Bal99%2FmEmrsPhd4urE6L7aETCIUtEuTGwTa32U7ht3PApZ9DzSQcKvVF%2FrpnJet2qCZFJo5SonzhKcVQSgT5GWHbbXkYI4Y8%2FWz3qbyPdYuRxqtlsYaEzpIew5AbuNL%2FM4O%2FHaV72uWg78xPmcvvaocdiJzhZ8%2B%2Fepenz4vXMCq5r3zMzISHSxx1S%2Fr37yGSlK9GBGzOwwGrvO0UdEquuFLTU%2BNYfRO4qoO2ilrOwd1q%2FhA%3D%3D%7Ctkp%3ABk9SR67Eofq4Yg&LH_ItemCondition=1000%7C2010;364077368092;US $299.99;Stok tidak ada;NewNew;;;Intel Core i3 11th Gen.;128 GB | 128 GB;14 in;;;naree24;Contact seller
https://i.ebayimg.com/thumbs/images/g/s1cAAOSwGhpkuYhO/s-l300.jpg;115866270039;"14"" Dell Latitude Intel i5 Quad Core Laptop PC: 16GB RAM! 512GB SSD! Windows 11";HP;https://www.ebay.com/itm/115866270039?hash=item1afa2af957%3Ag%3As1cAAOSwGhpkuYhO&amdata=enc%3AAQAIAAAA4Ox7ynkSkMowWqjsWZs3g91faA2MRS8D5gUX3f7g4OCguucY1HIVkyhqR2OLOjnpttx%2BsZqz8L9%2BXxS1ErTYpvxwW9zzdUTwemsp6%2BmZzdHP9FUrSVTyJxob5Q58f60gfVB%2FA2bpjF%2B7%2BxkOVK9iTltWUDASCOFjV%2FZdj3Wj89Vi310zpTw%2F%2FQ1zXw2Cki6P4RKbIqlJfOr6uqp0csH42jaRQx1Itvkvv3TCZvuVGps6FWh%2FG31nmkcB357DtqI6YdjMXLCW8PAqWL2AcHwFXiCLRdgis%2BPNc5xosCQKs%2BUG%7Ctkp%3ABk9SR67Eofq4Yg&LH_ItemCondition=1000%7C2010;115866270039;US $299.99;Stok tidak ada;Excellent - RefurbishedExcellent - Refurbished;16 GB;Intel HD Graphics;Intel Core i5 8th Gen.;512 GB | 512 GB;14 in;1920 x 1080;;rinuvo;99.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/nygAAOSwTLRi3wBP/s-l300.jpg;325282524939;NEW / HP 14 Laptop Intel Core i3, 4GB Memory Windows 10 in S Mode;Dell;https://www.ebay.com/itm/325282524939?hash=item4bbc596f0b%3Ag%3AnygAAOSwTLRi3wBP&amdata=enc%3AAQAIAAAAwNLhvfYfr1yQYWmbWT347Z9zhAgoTi5%2FGrIRojCOEB2i%2BITLHpcXFqKDHbWQbxUcbE%2FWrVpyab0t41ZzfprRdXNAWZqtBBm3cNiIq%2Fe8qyL0NnocKAnFIkTilHj%2BOiDf5V2qG3uIHW6bOf7MhdXmllXieD36C0aA5qosQp8ZR65q31Za3CFg57E4ntZ%2BpLuUpKa%2BHRdBGABZ%2BFBfTm34xrw00bfakCYYdTWX%2FJ3Pj7%2F4ciav0MqVqX44Wh%2Faiw3K%2Fg%3D%3D%7Ctkp%3ABk9SR67Eofq4Yg&LH_ItemCondition=1000%7C2010;US $43.46;US $299.99;9 available / 3 sold;NewNew;4 GB;;intel core i3; | ;14 in;;;seventyonedemon;99.5% positive feedback
https://i.ebayimg.com/thumbs/images/g/4FIAAOSw0QRfC6O3/s-l300.jpg;224078060439;HP 14 inch Touchscreen AMD Ryzen 3 2.60GHz 4/8GB RAM 128/256/512GB SSD Laptop;HP;https://www.ebay.com/itm/224078060439?epid=24037759357&hash=item342c17db97%3Ag%3A4FIAAOSw0QRfC6O3&amdata=enc%3AAQAIAAAA4B9wqGY0r1sK7fTf4QO%2FG69Ud8N6YDsU%2FktTK%2FMMhOdwesJVVkIDnMYtwD272uSoNrhMH7onlstckS9OlYdDFXoEi5yI6wOXBIbrGWRM3tADtHryincjY3UlbVHzfFH9EUf6LoFn%2BRFiQ8qtehanp0aW5HsBXuzUN0prbzh7VgxXPaPJmwImszWfSyo1dG1ux9vDleOrcZMaiZJ6QhaFXwc1p8k1NmvG8b58%2F7WLc16hf7awIzCmfh4JM2V5uugES5sEcasg5%2FrAi2BkQmoI5%2FE8xubH6%2BOZcNz4WFymPM%2BP%7Ctkp%3ABk9SR67Eofq4Yg&LH_ItemCondition=1000%7C2010;224078060439;US $299.99;2 available / 20 sold;NewNew;;AMD Radeon™ Vega 3 Graphics;AMD Ryzen 3; | ;14 in;1366 x 768;;everyday_super_deals;100% positive feedback
https://i.ebayimg.com/thumbs/images/g/H-kAAOSw6mBktaqp/s-l300.jpg;115668152198;"~OVERSTOCK SALE~ 15.6"" HP EliteBook i5 Laptop PC: 16GB RAM 256GB SSD Windows 10";HP;https://www.ebay.com/itm/115668152198?hash=item1aee5bef86%3Ag%3AH-kAAOSw6mBktaqp&amdata=enc%3AAQAIAAAA4GMm%2FAeYRdcqXj9VVk3gJnyyFx2gjKoCGHSmintZh7Qoy6sR0hr18UU16LSkOUwQvKmmTErFd00HoMnfPc6YwFHFNFz4iXpXf%2BBwtCfen5q%2BoOpb52NrlG829AQK13wFFav%2FOBZWxUqb4iNJFyJJuz1AN05iWVQnC%2F%2B8rdpMX1oDAp3CTi3iUUnb7he8VhaYrXbP3c9S2P6kOPE%2BdRi3lKtCi4cqZBUAjEpSZPlNxVKcl1zm6Lg3Kx2NMYwBiXLLMCGlm2183OkxDyHqOJRs%2BPDF01zNl%2BmFjENa2hKTPsV%2F%7Ctkp%3ABk9SR7DEofq4Yg&LH_ItemCondition=1000%7C2010;115668152198;US $299.99/ea;9 available / 117 sold;Excellent - RefurbishedExcellent - Refurbished;16 GB;Intel HD Graphics;Intel Core i5 7th Gen.;256 GB | 256 GB;15.6 in;1366 x 768;;rinuvo;99.8% positive feedback
https://i.ebayimg.com/thumbs/images/g/yGwAAOSwjjtkD43w/s-l300.jpg;225479127394;"Dell Latitude 5590 15.6"" Laptop Intel Core i5 2.7GHz 32GB 512GB SSD W 11 pro FHD";HP;https://www.ebay.com/itm/225479127394?hash=item347f9a7162%3Ag%3AyGwAAOSwjjtkD43w&amdata=enc%3AAQAIAAAA4GCWAjvnPZPJcxd46U7id318bFiE%2BJvcK8XpOOWBVa1LLwheF5Am%2FMcD7Uef%2Fmt7rsRk13c2ZpPJ09LGYGWReCLlQ9QQCi5S%2FmGdueTWggZvbQ95U%2F0HmxPAwLqCMBCMzb%2FUbFFhvxhrWsjkZre0O5ReAC54vkIx55tGgPmhnqMOgrXzXc8EMUY0m7np0qLHlNUSJGy3rRUvcIQidKLyG%2FndLe1Jp5YgrRn87KvYQTM11gcWjmKxmyIhNXm9ellyA6r5rLEBWg9urqyFfeUoWxgQSyu2%2B4HNyYwj8zMflYzb%7Ctkp%3ABk9SR7DEofq4Yg&LH_ItemCondition=1000%7C2010;US $50.88;US $299.99;3 available / 42 sold;Excellent - RefurbishedExcellent - Refurbished;32 GB;;i5-8250U;512 GB | 512 GB;15.6 in;;;kl0;99.3% positive feedback
https://i.ebayimg.com/thumbs/images/g/wNcAAOSwSmNjWVN8/s-l300.jpg;115642545665;~WINDOWS 11 PRO~ 8th Gen Dell Latitude i5 Laptop 8GB RAM 256GB SSD Win11 Pro;Dell;https://www.ebay.com/itm/115642545665?hash=item1aecd53601%3Ag%3AwNcAAOSwSmNjWVN8&amdata=enc%3AAQAIAAAAwGqMNstGPNKrJHsOctufLjIwZrHsaEEVtxal6n0rd43Rpw9uLW1P86Kz6NugjSwz%2F3a3oNf4RpnKWwROQQa9pD3i%2FUFeOkBJeKLJvyvUl33r9vfsJY%2Fa36EhsodKUB1%2FmdfFBVBbed4QGN1JRNbTwxLQ361Iz8rZXBsjr6578V4VjCoSMQ3ZHvNfzGaIaJWlkuP05tOsgxN3IWl%2FU4Mm4ebuf6pEH9DJ4w49m61gNU7gvImjR3KPc3qOtT2myR5waw%3D%3D%7Ctkp%3ABk9SR7DEofq4Yg&LH_ItemCondition=1000%7C2010;115642545665;US $299.99/ea;2 available / 12 sold;Excellent - RefurbishedExcellent - Refurbished;8 GB;;Intel Core i5 8th Gen.;256 GB | 256 GB;14 in;1366 x 768;;rinuvo;99.8% positive feedback
